1,2,3,4,5,6,7,8,9,10,label
0.30987600000000004,0.362338,0.47612600000000005,0.082886,0.729066,0.66082,0.503652,0.8401569999999999,0.841449,0.070737,1
0.074919,0.301969,0.36949299999999996,0.114113,1.226359,0.19706700000000002,0.9514959999999999,1.2369620000000001,-0.461742,0.994452,1
0.83841,0.616367,0.589909,0.206529,1.050722,0.775414,1.0666950000000002,-0.094749,0.174572,0.42816899999999997,1
-0.065795,0.782274,0.21782600000000002,-0.013730000000000001,0.7274430000000001,0.26168800000000003,0.017689,0.232423,0.019816999999999998,0.514465,1
0.970463,0.6371859999999999,0.950614,0.112016,0.147082,1.080691,0.650929,0.792458,0.094426,0.386366,0
0.871883,0.6391,0.9435889999999999,0.74568,0.49326099999999995,-0.004111999999999999,0.332514,0.179669,0.128436,0.44675200000000004,0
0.356242,0.696233,0.680246,0.952417,-0.016263,1.149674,0.41854600000000003,0.32237899999999997,0.409071,0.026206,0
1.017101,1.043211,0.738064,0.468185,0.249479,0.364006,0.8823479999999999,0.00678,0.037758,0.339335,1
-0.513355,0.005913,0.285534,0.691199,1.278137,0.43623199999999995,1.538529,-0.7095640000000001,0.876408,1.460027,0
1.112758,0.680585,0.593575,0.746478,0.7527729999999999,-0.160375,-0.14593599999999998,0.871183,1.013366,0.398422,1
1.212032,1.135399,0.49906999999999996,-0.058629999999999995,0.380524,0.167126,0.8965790000000001,-0.248914,-0.203485,0.223687,1
0.6755909999999999,0.25151100000000004,0.908768,0.757839,0.46853100000000003,0.015199,0.881208,0.324527,0.8373790000000001,0.8572540000000001,0
0.8595079999999999,0.156995,0.7911699999999999,0.680567,0.378891,-0.132682,0.241527,0.5109199999999999,-0.00023199999999999997,-0.009071,1
0.751211,0.29391799999999996,0.250085,0.433407,0.18965,0.594681,0.870516,0.1284,0.6994,0.600476,1
0.581253,0.06377100000000001,0.797391,0.20521799999999998,0.355709,0.360604,0.652748,0.194716,0.329018,0.807203,0
0.678091,0.029806,-0.010975,0.66575,0.357215,0.19376400000000002,-0.029575,0.965317,0.614441,0.970665,0
0.936133,0.640409,0.958543,0.10222300000000001,0.191385,0.941111,0.71786,0.645489,0.122208,0.515667,0
0.509547,0.493727,0.297734,0.8452440000000001,-0.016179,1.2578040000000001,0.633292,0.48247700000000004,0.6307689999999999,-0.09157799999999999,0
1.133866,0.406376,1.331322,0.405592,1.017952,0.399765,0.81658,0.13500299999999998,0.520703,0.515393,1
0.15903499999999998,0.840893,0.292611,0.739107,0.8022729999999999,0.114624,0.313733,0.703464,0.6347510000000001,0.20804899999999998,0
0.659778,1.182778,0.712134,0.64374,0.43723500000000004,0.142555,0.844326,0.660766,0.14507799999999998,0.7549560000000001,0
1.4831370000000001,1.132798,0.475521,0.020199,1.332013,0.515871,-0.42142399999999997,0.609969,0.339618,0.052311,1
0.9035799999999999,0.726073,0.914784,0.24204699999999998,1.122914,0.9531370000000001,0.880373,-0.003191,0.09302200000000001,0.753468,1
0.079919,0.407051,0.75961,0.263638,0.730919,0.6501319999999999,0.158399,0.073797,0.260656,0.873416,0
0.526225,0.786192,1.351921,-0.32399,-0.131405,0.460959,0.58365,1.423174,0.727378,-0.002916,1
0.4778,0.157531,-0.014844999999999999,0.935032,0.49816499999999997,0.058512,0.798261,0.015316999999999999,0.429734,0.205456,1
0.884237,0.58797,1.000516,0.655433,0.558692,0.12047000000000001,0.327497,0.117021,0.075315,0.374753,1
0.597128,0.318377,0.7376550000000001,0.8360040000000001,0.623876,0.7385109999999999,0.17912999999999998,0.119422,0.389805,0.927268,0
0.9041370000000001,0.8247770000000001,0.920005,0.505043,0.222111,0.352145,0.989025,-0.078835,0.0037549999999999997,0.315778,0
0.50348,0.69113,0.800994,0.7219260000000001,0.341873,0.06375700000000001,0.349679,0.520455,0.956465,0.693573,0
0.527385,1.153489,0.136158,-0.016822,0.5420159999999999,0.908675,0.720541,-0.38999,0.7493920000000001,0.405918,1
0.333491,1.038735,0.346623,0.898468,0.706542,0.170068,0.6213350000000001,0.076565,0.8641120000000001,0.8485959999999999,0
0.8512719999999999,0.647044,0.880508,0.458801,0.956606,0.655204,0.280879,-0.08671799999999999,0.9740479999999999,0.727909,1
0.232415,0.384439,0.461359,0.021443,0.810363,0.638622,0.509541,0.760889,0.913769,0.008805,1
0.282553,0.340998,0.501513,0.090242,0.742757,0.682929,0.524033,0.857333,0.8395309999999999,0.056478,1
0.592002,0.53325,0.809898,0.261365,0.771821,0.261106,0.8246129999999999,0.740406,0.532782,0.551661,1
0.134104,0.8820979999999999,-0.054801,0.359212,0.398018,-0.100454,0.637983,0.008831,0.8784700000000001,0.969037,0
0.33774899999999997,0.375598,0.480574,0.08187699999999999,0.6927260000000001,0.632392,0.522183,0.819077,0.853109,0.087518,1
0.814539,0.284304,0.635161,0.5051220000000001,0.410865,0.8287,0.8177800000000001,0.059379999999999995,0.28336100000000003,0.834693,0
0.5109640000000001,0.239779,0.38628,0.430917,0.340814,-0.204593,0.72218,0.5697409999999999,0.55051,0.216777,1
0.151027,0.519069,-0.092668,0.505991,0.478731,0.325685,0.519087,0.435824,0.281134,0.594068,0
0.099981,0.612006,-0.11859600000000001,0.621858,0.086823,0.608336,0.24036799999999997,0.22448600000000002,0.787326,0.31824,0
0.5034350000000001,0.690874,0.800321,0.721165,0.340952,0.06336599999999999,0.349186,0.521189,0.9558549999999999,0.6924739999999999,0
0.46501400000000004,0.165847,-0.014386000000000001,0.925572,0.5176609999999999,0.05637999999999999,0.767562,0.071399,0.428037,0.232501,1
0.212875,0.466868,0.83983,0.594865,0.888742,0.095861,0.113348,0.3054,0.2475,0.8371850000000001,1
0.94919,0.734908,0.75217,0.190363,0.9505950000000001,0.878265,0.90574,0.035726999999999995,0.057978999999999996,0.6150869999999999,1
0.014048,0.30509400000000003,0.227485,-0.025830000000000002,0.9933629999999999,0.089049,0.5152140000000001,0.878175,0.29381199999999996,0.365765,1
0.444158,0.18551800000000002,0.001456,0.922115,0.503837,0.06409400000000001,0.76271,0.04975,0.424442,0.224002,1
0.5926100000000001,0.101236,0.636861,1.0700209999999999,0.16994,0.5423180000000001,0.33735,0.42158999999999996,0.438421,0.181975,0
0.394214,0.427287,0.7014229999999999,0.722903,0.06490800000000001,0.956426,0.325773,0.267447,0.6267699999999999,0.387524,0
1.00424,1.100953,0.7011890000000001,0.5577529999999999,0.368369,0.165741,0.825727,0.091985,-0.058584000000000004,0.35752,0
0.47757299999999997,0.874742,1.744984,0.410608,-0.053732,0.9246629999999999,0.786038,1.24003,-0.506437,0.288684,0
0.087298,0.696559,0.325851,-0.078253,-0.082218,0.346756,0.20504499999999998,0.624433,0.793901,0.110823,1
0.375283,-0.115621,0.794022,0.019646,0.6731090000000001,0.7999569999999999,1.1401709999999998,0.144548,0.296136,1.275832,0
0.339993,0.410844,0.677515,0.57289,0.9267629999999999,0.002315,0.257253,0.45745,0.191486,0.811337,1
0.724198,0.29906900000000003,0.26395,0.437939,0.197908,0.58203,0.9106290000000001,0.132856,0.724254,0.614609,0
0.10617,0.260509,0.36034299999999997,0.136599,0.9836299999999999,0.9352940000000001,0.274928,0.722176,1.11129,0.997389,1
0.75157,0.28589200000000003,0.24313600000000002,0.42878,0.183657,0.605072,0.8737030000000001,0.1243,0.6893090000000001,0.601299,0
0.17616700000000002,0.634636,0.6429239999999999,0.692009,0.32464499999999996,0.931918,0.544254,0.434061,0.582865,0.30816,1
0.503577,0.691396,0.800704,0.721742,0.341568,0.064015,0.349383,0.5206930000000001,0.95606,0.693092,0
0.19622799999999999,0.629845,0.165126,0.154106,0.12324700000000001,0.215795,0.42922299999999997,0.603232,0.7502979999999999,0.20179,1
0.384648,0.112568,-0.250078,-0.09685,0.900148,-0.006144,1.124473,0.817248,0.46640699999999996,1.074841,1
0.209788,0.41024399999999994,0.5512699999999999,0.624325,0.817349,0.13660999999999998,0.151706,0.39029,0.214207,0.676894,1
0.219067,0.424411,0.275588,0.207641,0.825111,0.787996,0.18651800000000002,1.0568790000000001,0.860799,0.9696030000000001,1
0.844917,0.933306,0.155626,0.902322,0.035287,1.008799,0.38497800000000004,0.563366,-0.046902,0.087181,0
0.090821,1.002803,-0.052698,0.476771,0.588896,0.085686,-0.145428,0.056684000000000005,0.37737,0.678327,0
0.213416,0.160984,0.904267,0.696257,0.9272870000000001,0.01832,0.208423,0.5918479999999999,0.9644280000000001,0.33335,1
0.5438270000000001,0.6728970000000001,0.49372,0.17897000000000002,0.619135,0.287544,0.273091,0.532569,1.463639,-0.267069,1
0.36691,0.488936,0.690125,0.333333,0.01994,0.715642,0.755997,0.611012,0.24605,0.39595199999999997,1
0.7507010000000001,0.256226,0.270333,0.429781,0.180118,0.57752,0.853601,0.129225,0.653434,0.614977,0
-0.34878899999999996,-0.293385,0.5362520000000001,0.72444,0.543906,-0.190609,0.456168,0.225528,0.036139,0.74829,1
0.503862,0.69205,0.800277,0.721873,0.341287,0.064417,0.34952300000000003,0.520648,0.955997,0.692561,0
-0.249825,0.406188,-0.170422,-0.37040700000000004,0.6991350000000001,0.6348189999999999,-0.133429,1.047342,0.166416,0.053873000000000004,1
0.473817,0.6923229999999999,0.163464,0.59955,1.035104,0.25798499999999996,0.438857,0.730336,0.9157549999999999,0.16156900000000002,1
0.5988140000000001,0.056545000000000005,0.75674,0.21597399999999997,0.372743,0.378121,0.681879,0.16675399999999999,0.35128000000000004,0.8510639999999999,0
0.6590600000000001,-0.022656,0.390052,0.9833059999999999,0.535916,-0.077572,0.327276,1.0818219999999998,-0.097196,1.2525540000000002,0
1.006887,0.42464700000000005,0.506366,0.8761909999999999,0.861203,0.023731,0.00277,0.642011,0.658135,0.874287,0
0.503384,0.691341,0.80074,0.721496,0.341366,0.063842,0.349152,0.521038,0.956303,0.692983,0
0.125161,0.583006,0.630875,0.26159299999999996,0.9390440000000001,0.408351,0.008549,0.8662790000000001,0.9547950000000001,1.108593,1
0.203096,0.9569709999999999,0.48229099999999997,0.6021890000000001,0.91007,0.139874,0.065606,0.594262,-0.056186,0.33907,1
0.22696799999999998,0.9739690000000001,0.085332,0.479162,0.8620639999999999,0.242175,0.064696,0.508728,0.830997,0.367637,1
0.50327,0.6915520000000001,0.800595,0.721601,0.341525,0.06377100000000001,0.349456,0.520971,0.9565110000000001,0.6928529999999999,0
1.005982,0.389191,0.45793,0.8995139999999999,0.8182010000000001,0.0404,0.018456,0.619434,0.695127,0.923301,0
0.9520870000000001,0.720303,1.134206,0.795,0.417245,0.280204,0.586982,0.283111,0.152412,0.270514,0
0.25601399999999996,0.321376,0.173173,0.23830500000000002,0.900301,-0.111305,0.584043,0.7971729999999999,0.68442,0.569894,1
0.142733,0.13433,0.956626,0.493119,0.9172530000000001,0.694887,0.102702,0.27628600000000003,0.02882,0.767035,1
0.264179,0.872822,0.14945799999999998,0.510721,0.7365520000000001,0.37504,0.209619,0.35183400000000004,0.693338,0.475233,1
0.47366099999999994,-0.222294,1.022975,0.536403,0.375411,0.699152,0.788982,0.003991,0.244351,0.742109,0
0.8108770000000001,0.186254,0.624397,0.521428,0.541371,0.346627,0.347452,1.0284950000000002,0.8407620000000001,0.9743959999999999,0
0.9862549999999999,0.9718040000000001,0.60626,0.106272,1.257811,0.739142,0.96391,-0.368794,0.25617,0.8665579999999999,1
1.045831,0.305558,0.712087,-0.21505300000000002,0.551733,0.608265,0.37154699999999996,0.10151900000000001,0.319377,0.112696,1
-0.084905,0.021816,0.144927,0.7774810000000001,0.46108000000000005,0.281744,0.38148000000000004,0.187775,0.630918,0.14080499999999999,1
0.34124299999999996,1.101526,0.5799489999999999,0.558381,2.108542,-0.6213420000000001,1.8833419999999998,0.313922,0.6412770000000001,-0.23222600000000002,1
0.688342,0.073974,0.662673,0.21289699999999998,0.32874200000000003,0.414213,0.622671,0.116395,0.41347399999999995,0.9431129999999999,0
0.651185,0.574519,0.09263300000000001,0.410383,0.819924,-0.189218,0.98405,0.28665999999999997,-0.237432,0.664094,0
0.445988,0.188019,-0.003946,0.918948,0.500352,0.057199,0.756124,0.055574,0.415254,0.22957399999999997,0
-0.015122,0.310067,0.6428010000000001,0.251078,0.722418,0.795898,0.350489,-0.029536,0.119022,0.722477,1
-0.004764,1.186451,0.343698,0.701984,0.75964,0.480451,0.308243,0.627124,0.611942,0.398225,1
0.34953,0.943574,0.12107799999999999,0.364757,0.815761,0.247879,0.11970599999999999,0.255196,0.200965,0.8056180000000001,1
0.30912,0.29990900000000004,0.758355,0.27050100000000005,-0.160592,0.501111,0.492305,0.338821,0.500262,0.341517,0
0.854605,0.531462,0.888835,0.1313,0.075406,0.946558,0.770464,0.7292770000000001,0.13886400000000002,0.426858,0
0.590233,0.737122,0.005677000000000001,0.744792,0.759066,0.864302,0.241617,0.19344,0.8937139999999999,0.333991,1
0.812533,0.39516999999999997,1.143015,0.324577,0.201444,1.138152,0.7709600000000001,0.707016,0.11527899999999999,0.315399,0
-0.186325,-0.239729,0.886544,-0.12240999999999999,1.216828,-0.32190799999999997,0.115282,-0.132975,-0.5830850000000001,0.666549,1
0.30141599999999996,0.375996,0.48945600000000006,0.08469700000000001,0.739931,0.657904,0.496796,0.847033,0.834641,0.063859,1
0.277212,0.114173,0.307399,0.205848,1.0196049999999999,0.170388,0.619371,0.36607199999999995,-0.009086,0.749141,1
0.29034099999999996,0.60055,0.363375,-0.030732,0.595376,-0.109224,0.17211600000000002,0.539086,-0.101384,0.554312,1
0.44996800000000003,0.7609060000000001,-0.036175,0.49767100000000003,0.540259,0.139753,-0.11834700000000001,0.8277200000000001,0.798707,0.39864499999999997,1
1.3070899999999999,-0.557738,0.15373900000000001,1.592655,-0.580248,-0.02519,0.598683,0.651614,-0.763844,0.506792,0
0.45769799999999994,0.192135,-0.015841,0.900969,0.5031100000000001,0.06617,0.753475,0.043623,0.421363,0.224742,1
0.29025100000000004,1.0616889999999999,0.879763,0.298133,-0.16228499999999998,1.3327209999999998,0.497838,0.291532,0.744801,0.8438110000000001,0
0.791851,0.126396,0.091908,0.680726,0.19329100000000002,0.237959,-0.112765,0.903933,0.743989,0.909551,0
0.8337950000000001,0.066986,0.7414569999999999,0.814462,0.676443,0.034787,0.801493,0.328233,0.881713,0.843527,0
0.20816199999999999,0.914574,0.10635599999999999,0.44799300000000003,0.880207,0.201812,0.038449000000000004,0.504735,0.780231,0.356862,1
0.8103199999999999,0.617903,0.930989,0.728862,0.551275,0.04044,0.328851,0.181335,0.055942,0.44559499999999996,1
0.9813200000000001,0.7997350000000001,1.081875,0.548176,0.283459,1.14916,0.136756,0.563997,0.7611600000000001,0.513265,0
0.8736079999999999,0.6700149999999999,0.8500850000000001,0.641254,0.44583,0.087641,0.360309,0.130271,-0.043813,0.542605,0
0.720967,0.731161,0.265442,0.718295,0.322864,0.0018399999999999998,0.706545,0.218271,0.274957,0.511795,0
0.32010500000000003,0.916259,0.6670470000000001,0.543628,0.9502940000000001,0.324843,0.293018,0.249892,0.5753189999999999,0.9877969999999999,0
1.041569,0.571241,0.986992,0.4895,0.295775,0.124355,0.453475,0.025511000000000002,-0.266673,0.577643,0
1.156298,1.01086,0.910012,0.216034,0.49705299999999997,0.54492,0.9784930000000001,-0.189332,0.233474,0.271803,0
0.211736,0.094512,0.909567,0.404439,0.9537450000000001,0.750275,0.11643099999999999,0.302177,0.043369,0.6869460000000001,1
0.744761,0.297308,0.23970500000000003,0.420559,0.21182600000000001,0.545725,0.8580979999999999,0.152343,0.637905,0.575725,0
0.067883,-0.097298,0.544484,0.614104,0.49381800000000003,-0.11558399999999999,0.319822,0.670674,0.634258,-0.065983,1
0.578394,0.727255,0.014686000000000001,0.75452,0.767776,0.855125,0.227581,0.175986,0.898241,0.35189699999999996,1
0.799956,0.5052300000000001,0.881502,0.11530399999999999,0.055011000000000004,0.981922,0.700378,0.668029,0.133145,0.44841400000000003,0
0.9435309999999999,0.8878149999999999,0.9417059999999999,0.326807,0.073136,0.300706,0.958353,0.219419,0.080512,0.248756,0
0.47716099999999995,0.680675,0.109548,0.625397,0.9367129999999999,0.054363,0.35335700000000003,0.8449780000000001,0.946019,0.3304,1
0.854601,0.590546,0.284734,0.27561599999999997,0.8601780000000001,0.632917,0.581815,0.12266099999999999,0.88521,0.472703,1
0.41666800000000004,0.888058,0.294994,0.690617,0.6719510000000001,-0.035066,0.43646,0.26356199999999996,0.7711060000000001,0.709117,0
0.397923,0.482196,0.143328,0.349206,0.334764,0.370709,0.534871,0.480761,0.719409,0.401318,1
0.23311700000000002,0.178337,0.931782,0.70204,0.9471370000000001,0.012843,0.174999,0.594861,0.978915,0.33760300000000004,1
0.747309,0.292043,0.24314000000000002,0.438671,0.19205,0.600205,0.8756649999999999,0.128332,0.694979,0.597827,0
