,x,y,z,label
57,4.497962866349539,-0.2931822450413014,4.461874341899543,0
58,3.08665969958205,2.857933234026731,5.18646578437721,0
59,3.665836293368229,2.2068527198566597,5.82195369027999,0
60,5.312776079790991,0.7669850045575205,6.730439784546019,0
61,1.9836920595792256,-1.6931184312160803,5.651453488093568,0
62,3.056734519447432,0.4009137070175621,4.969207764436504,0
63,3.8120264217239717,-1.1835469621212555,6.407785583482207,0
64,2.970113640073987,0.8022176178337227,6.01678327879704,0
65,2.294483091630311,-0.09338749569846805,4.356017756268566,1
66,3.6743981647734767,-1.3448701960347433,6.239872947561331,0
67,3.3817146491500183,1.3390782460373716,6.410526484506992,0
68,4.03618483861793,-0.16168405303704664,6.518833366234389,0
69,2.2966908984045817,-0.42600476155029265,6.079531866243633,0
70,3.201737587929736,0.7771971757056276,3.5939481945941596,1
71,6.2950838489804575,0.49620928790233665,5.482426798555226,0
72,5.876985493109805,1.1030667696931913,4.962113553801802,0
73,2.896766599166072,0.7695197356612385,7.3911637834923685,0
74,5.02703199277862,-1.0852953690473588,5.621296977039125,0
75,3.0873389600715515,0.0875922380518731,4.410806781933586,0
76,1.8055528919757444,1.048458419838986,5.349899170159177,0
77,4.340610365048094,-0.5289726712376516,5.661328164753862,0
78,4.595665803650053,-0.3216569932568045,7.380678483904138,0
79,4.6696792647708,1.0882347091892144,4.98574847263853,0
80,2.877356737193403,0.8782274462982814,5.019847372217256,0
81,2.961213830854733,0.023596686653203885,6.083607933047994,0
82,3.6577333753591668,1.112074606597383,6.43744955753237,0
83,2.6904747261687345,-0.56927469661601,6.735270226832454,0
84,4.430779851235893,0.5331169642674376,6.919153693370828,0
85,4.057846579746315,-0.3552778514633693,6.765030987152648,0
86,4.509131323211118,-3.2163390636147264,5.571325910438348,0
87,4.67066700230743,0.11378024296250745,5.296544990929163,0
88,4.303755664224966,-1.5202939971799514,4.886872151572925,0
89,3.9543436635773896,-0.6001883419383002,4.9165098155421525,0
90,3.286161095013229,1.828236797205701,4.192425319138344,1
91,2.50172860211628,0.0731100416156725,6.2691649302212245,0
92,5.490405104367298,-0.037063381005176366,5.382060483543562,0
93,2.644822350295977,0.10630439735628033,6.889659140687677,0
94,3.66729159498688,0.9078588100599514,6.52831389760672,0
95,4.345640681358023,-0.7365345866055356,5.020933103224141,0
96,2.9903701469503305,-0.9986057985006502,5.672292169094113,0
97,4.255529381174411,0.5348314138473822,4.8995838836616805,0
98,2.838576204860511,0.7776476738120782,5.503313612829419,0
99,4.668500928082571,1.215529898981071,4.671406663200239,0
